date,symbol,rank,final_score,confidence,edge_score,edge_signals,momentum_score,premover_score,entry_price,price_7d_later,return_pct_7d,would_have_won_7d,spy_return_7d,alpha_7d,price_14d_later,return_pct_14d,would_have_won_14d,spy_return_14d,alpha_14d,price_21d_later,return_pct_21d,would_have_won_21d,spy_return_21d,alpha_21d
2024-09-18,SQ,3,5.5,4.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.7,3.9,67.25,66.97,-0.42,False,1.36,-1.78,,,,,,,,,,
2024-09-19,NEM,1,7.4,4.5,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.5,7.2,54.31,53.45,-1.58,False,0.53,-2.11,,,,,,,,,,
2024-09-19,PYPL,2,7.2,4.1,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.1,8.1,74.95,78.02,4.1,True,0.53,3.57,,,,,,,,,,
2024-09-19,AMZN,3,6.6,4.4,3.0,BREAKOUT_STRUCTURE,7.0,5.2,190.07,186.38,-1.94,False,0.53,-2.47,,,,,,,,,,
2024-09-20,TSLA,1,6.9,4.3,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",7.9,6.6,241.52,,,,,,,,,,,,,,,
2024-09-20,SHOP,2,6.8,4.1,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.0,7.1,78.64,,,,,,,,,,,,,,,
2024-09-20,PYPL,3,6.7,4.6,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.9,5.1,77.31,,,,,,,,,,,,,,,
2024-09-23,CRWD,1,6.4,4.3,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",8.1,5.2,297.78,,,,,,,,,,,,,,,
2024-09-23,NKE,2,6.2,4.1,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.1,5.6,85.45,,,,,,,,,,,,,,,
2024-09-23,DASH,3,6.7,4.4,5.0,"MOMENTUM_EXPANSION,RS_LEADER",8.8,5.5,140.07,,,,,,,,,,,,,,,
2024-09-24,AMZN,1,7.4,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.9,6.0,194.33,,,,,,,,,,,,,,,
2024-09-24,AVGO,2,6.6,4.3,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.2,5.7,172.92,,,,,,,,,,,,,,,
2024-09-24,NKE,3,6.1,4.1,5.0,"MOMENTUM_EXPANSION,RS_LEADER",7.1,5.3,87.39,,,,,,,,,,,,,,,
2024-09-25,AVGO,1,6.8,4.5,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.8,5.7,174.41,,,,,,,,,,,,,,,
2024-09-25,AMD,2,6.4,4.4,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.6,5.1,158.65,,,,,,,,,,,,,,,
2024-09-25,AMZN,3,6.3,4.8,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.3,3.2,193.75,,,,,,,,,,,,,,,
2024-09-26,TSLA,1,7.2,4.9,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",9.8,5.3,260.62,,,,,,,,,,,,,,,
2024-09-26,AMZN,2,7.9,5.3,3.0,BREAKOUT_STRUCTURE,8.2,6.3,194.31,,,,,,,,,,,,,,,
2024-09-26,AVGO,3,6.9,4.7,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.6,5.3,178.87,,,,,,,,,,,,,,,
2024-09-27,AMAT,1,5.8,4.0,10.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER,VOLATILITY_EXPANSION",6.8,4.7,210.38,,,,,,,,,,,,,,,
2024-09-27,FCX,2,6.5,4.5,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",9.0,4.8,51.15,,,,,,,,,,,,,,,
2024-09-27,MU,3,5.9,4.2,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",7.7,4.4,110.5,,,,,,,,,,,,,,,
2024-09-30,HOOD,1,6.3,3.9,8.0,"MOMENTUM_EXPANSION,BREAKOUT_STRUCTURE,RS_LEADER",8.2,6.3,23.98,,,,,,,,,,,,,,,
2024-09-30,TSLA,2,6.3,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",9.6,2.5,259.06,,,,,,,,,,,,,,,
2024-09-30,DKNG,3,6.4,4.4,4.0,"RS_LEADER,VOLATILITY_EXPANSION",8.3,4.8,40.45,,,,,,,,,,,,,,,
