date,symbol,rank,final_score,confidence,edge_score,edge_signals,momentum_score,premover_score,entry_price,price_7d_later,return_pct_7d,would_have_won_7d,spy_return_7d,alpha_7d,price_14d_later,return_pct_14d,would_have_won_14d,spy_return_14d,alpha_14d,price_21d_later,return_pct_21d,would_have_won_21d,spy_return_21d,alpha_21d
2024-03-22,MSFT,2,7.1,4.8,3.0,BREAKOUT_STRUCTURE,7.3,5.8,428.86,,,,,,,,,,,,,,,
2024-03-22,MU,3,6.5,4.6,4.0,"RS_LEADER,VOLATILITY_EXPANSION",9.5,4.5,110.19,,,,,,,,,,,,,,,
2024-03-25,ABNB,1,7.2,5.0,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.9,5.4,168.01,,,,,,,,,,,,,,,
2024-03-25,MU,2,5.7,4.6,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",9.7,2.1,117.12,,,,,,,,,,,,,,,
2024-03-25,MSFT,3,7.3,6.3,3.0,BREAKOUT_STRUCTURE,6.8,5.3,422.95,,,,,,,,,,,,,,,
2024-03-26,ABNB,1,7.4,6.4,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",7.5,5.1,167.43,,,,,,,,,,,,,,,
2024-03-26,PINS,2,5.7,3.9,7.0,"MOMENTUM_EXPANSION,RS_LEADER,VOLATILITY_EXPANSION",4.8,5.2,35.49,,,,,,,,,,,,,,,
2024-03-26,AMZN,3,7.4,6.5,3.0,BREAKOUT_STRUCTURE,6.0,5.1,178.45,,,,,,,,,,,,,,,
2024-03-27,NEM,1,7.3,4.8,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.1,6.2,35.27,,,,,,,,,,,,,,,
2024-03-27,EBAY,2,7.4,6.3,3.0,BREAKOUT_STRUCTURE,6.2,5.6,51.93,,,,,,,,,,,,,,,
2024-03-27,AMZN,3,7.1,6.2,3.0,BREAKOUT_STRUCTURE,6.2,5.1,179.87,,,,,,,,,,,,,,,
2024-03-28,NEM,1,6.9,4.4,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.4,6.3,35.83,,,,,,,,,,,,,,,
2024-03-28,HOOD,2,6.3,3.8,5.0,"BREAKOUT_STRUCTURE,RS_LEADER",8.9,6.3,20.16,,,,,,,,,,,,,,,
2024-03-28,EBAY,3,7.1,5.8,3.0,BREAKOUT_STRUCTURE,7.4,5.7,52.79,,,,,,,,,,,,,,,
